,IDs,Content
24972,263,サーバ 登録 アップ ロード れ そして 証明 書 ファイル 表示
24973,263,れ 証明 書 インストール 端末 ユーザ パスワード 連絡 おき 証明
24974,263,書 テンプレート 配付 Template タブ 選択 現れ 作成 済み テンプレート
24975,263,名前 端末 配付 テンプレート 選び 右向き 矢印 押し テンプレート 配付
24976,263,対象 まし た 端末 認証 認証 サーバ 提出 要求 CSR
24977,263,Certificate Signing Request テンプレート MobiControl 管理 あらかじめ 作成 おき 詳しく
24978,263,参照 テンプレート 認証 プロトコル PKI RCEP iOS 端末 証明 書
24979,263,テンプレート RCEP 方式 採用 構成 プロファイル 作成 終わる OK ボタン
24980,263,押し 構成 プロファイル 作成 終わる 対象 端末 グループ AD Active
24981,263,Directory グループ 割り当て そして 当該 グループ 端末 配布 インストール 詳しく
24982,263,参照 端末 証明 書 必要 な 理由 つ 従業 端末
24983,263,持っ い た 端末 A MDM EMM 管理 端末 B
24984,263,企業 団体 届け ず MDM EMM 管理 ある 仮定 本人
24985,263,認証 管理 いる 従業 端末 B 企業 団体 サーバ メール
24986,263,ファイル ダウンロード できる しれ ませ ん 端末 B 紛失 れ
24987,263,企業 団体 情報 漏洩 防ぐ 困難 企業 団体 各種 サーバ
24988,263,端末 証明 書 ある 端末 アクセス 許容 端末 証明 書
24989,263,無い 端末 アクセス 拒否 設定 おき 最近 携帯 電話 タブレット
24990,263,電子 書籍 端末 従業 私物 端末 持っ い 本人 認証
24991,263,だ どの 端末 企業 団体 サーバ メール ファイル ダウンロード できる
24992,263,情報 漏洩 リスク 高く Copyright © Translated by Penetrate Limits
24993,263,Co Ltd Tokyo © MobiControl v Manual WordPress 構築 ADCS
24994,263,Active Directory Certificate Services 私製 認証 だ 端末 ユーザ 従業
24995,263,限定 できる 有効 エン トラスト 社 Active Directory 本人 認証
24996,263,対象 なっ い ない ユーザ 端末 有効 汎用 認証 Generic
24997,263,SCEP 証明 書 現物 端末 配付 CSR テンプレート 端末 配付
24998,263,証明 書 現物 コンソール 管理 認証 予め ダウンロード おき MobiControl
24999,263,サーバ 経由 端末 配付 MAC アドレス 端末 属性 Exchange メールアドレス
25000,263,端末 ユーザ 属性 証明 書 埋め込み 証明 書 転用 れ
25001,263,ない 端末 認証 認証 サーバ 提出 要求 CSR Certificate Signing
25002,263,Request テンプレート MobiControl 管理 予め 作成 おき 参照 端末 テンプレート
25003,263,配付 端末 端末 属性 端末 ユーザ 属性 テンプレート 自動的 とりこみ
25004,263,認証 認証 サーバ 送り に対し 認証 端末 証明 書 直接
25005,263,送ら れ 端末 証明 書 必要 な 理由 つ 従業
25006,263,端末 持っ い た 端末 A MDM EMM 管理 端末
25007,263,B 企業 団体 届け ず MDM EMM 管理 ある 仮定
25008,263,本人 認証 管理 いる 従業 端末 B 企業 団体 サーバ
25009,263,メール ファイル ダウンロード できる しれ ませ ん 端末 B 紛失
25010,263,れ 企業 団体 情報 漏洩 防ぐ 困難 企業 団体 各種
25011,263,サーバ 端末 証明 書 ある 端末 アクセス 許容 端末 証明
25012,263,書 無い 端末 アクセス 拒否 設定 おき 最近 携帯 電話
25013,263,タブレット 電子 書籍 端末 従業 私物 端末 持っ い 本人
25014,263,認証 だ どの 端末 企業 団体 サーバ メール ファイル ダウンロード
25015,263,できる 情報 漏洩 リスク 高く
25016,264,SCEP 要求 書 MobiControl v ManualSCEP 端末 証明 書 要求
25017,264,テンプレート MobiControl CSR Certificate Signing Request 署名 要求 書 テンプレート
25018,264,作成 端末 配付 Apple 製品 送る テンプレート 指定 構成 プロファイル
25019,264,作成 テンプレート 受け取っ た 端末 テンプレート 必要 情報 取り込ん 認証
25020,264,SCEP Simple Certificate Enrollment Protocol サーバ CSR 送り CSR 受け取っ
25021,264,た SCEP サーバ 端末 向け 端末 証明 書 発行 テンプレート
25022,264,作成 方法 参照 構成 メニュー 画面 表示 表示 方法 参照
25023,264,SCEP 選択 構成 プロファイル 追加 メニュー SCEP 選択 表示 れ
25024,264,利用 可能 な テンプレート ファイル 表示 れ 配付 たい テンプレート
25025,264,選択 移し 矢印 キー 使っ 移し CSR テンプレート 端末 証明
25026,264,書 MAC アドレス 端末 属性 Exchange メールアドレス 端末 ユーザ 属性
25027,264,証明 書 埋め込み 証明 書 転用 れ ない 端末 認証
25028,264,認証 サーバ 提出 要求 CSR Certificate Signing Request テンプレート MobiControl
25029,264,管理 予め 作成 おき 参照 端末 テンプレート 配付 端末 端末
25030,264,属性 端末 ユーザ 属性 テンプレート 自動的 とりこみ 認証 認証 サーバ
25031,264,送り に対し 認証 端末 証明 書 直接 送ら れ 構成
25032,264,プロファイル 作成 終わる OK ボタン 押し 構成 プロファイル 作成 終わる
25033,264,対象 端末 グループ AD Active Directory グループ 割り当て そして 当該
25034,264,グループ 端末 配布 インストール 詳しく 参照 Copyright © Translated by
25035,264,Penetrate Limits Co Ltd Tokyo © MobiControl v Manual WordPress
25036,264,構築 MAC アドレス 端末 属性 Exchange メールアドレス 端末 ユーザ 属性
25037,264,証明 書 埋め込み 証明 書 転用 れ ない 端末 認証
25038,264,認証 サーバ 提出 要求 CSR Certificate Signing Request テンプレート MobiControl
25039,264,管理 予め 作成 おき 参照 端末 テンプレート 配付 端末 端末
25040,264,属性 端末 ユーザ 属性 テンプレート 自動的 とりこみ 認証 認証 サーバ
25041,264,送り に対し 認証 端末 証明 書 直接 送ら れ
25042,265,Web コンテンツ フィルタ MobiControl v ManualiOS : Web コンテンツ フィルタ
25043,265,端末 アクセス できる Web サイト 制限 機能 適用 端末 おく
25044,265,必要 構成 プロファイル メニュー 画面 表示 表示 方法 参照 Web
25045,265,コンテンツ フィルタ 選択 構成 プロファイル 追加 メニュー Web コンテンツ フィルタ
25046,265,選択 表示 れ Web フィルタ つ モード フィルタ モード 種類
25047,265,説明 オートフィルタモード Safari 内部 持つ フィルタ 基づき 制御 例外 設定
25048,265,できる ホワイトリストモード MobiControl 管理 指定 た URL どの URL アクセス
25049,265,不可能 オートフィルタモード オートフィルタモード オートフィルタモード 選択 た 許可 指定 URL URL
25050,265,追加 Safari 内蔵 フィルタ 禁止 なっ い アクセス 禁止 指定
25051,265,URL URL 追加 Safari 内蔵 フィルタ 許可 れ い URL
25052,265,アクセス なく URL 登録 追加 ボタン 押し 入力 ホワイトリストモード Safari
25053,265,内蔵 フィルタ 無視 独自 ホワイト リスト なる URL 登録 リスト
25054,265,れ た URL URL アクセス なく ホワイトリストモード 登録 れ た
25055,265,URL 端末 Safari ブック マーク 表示 れ タイトル ブック マーク
25056,265,表示 文字 Copyright © Translated by Penetrate Limits Co Ltd
25057,265,Tokyo © MobiControl v Manual WordPress 構築 フィルタ モード 種類
25058,265,説明 オートフィルタモード Safari 内部 持つ フィルタ 基づき 制御 例外 設定
25059,265,できる ホワイトリストモード MobiControl 管理 指定 た URL どの URL アクセス
25060,265,不可能
25061,266,iOS アプリ 制限 MobiControl v ManualiOS : アプリ 制限 アプリ
25062,266,ブラックリスト ホワイト リスト 作成 ブラックリスト 指定 た アプリ 起動 ない
25063,266,アプリ 起動 ホワイト リスト 指定 た アプリ 起動 指定 ない
25064,266,アプリ 起動 ない ブラックリスト ホワイト リスト 目的 業務 関係 ない
25065,266,アプリ 起動 防止 構成 メニュー 画面 表示 表示 方法 参照
25066,266,アプリ 制限 選択 ブラックリスト アラート 対象 アプリ 設定 アプリ 制限
25067,266,選択 現れ 許可 禁止 リスト ブラックリスト ホワイト リスト 候補 選ん
25068,266,適用 許可 禁止 リスト 矢印 ボタン 押し 移し そして OK
25069,266,ボタン 押す 許可 禁止 リスト 端末 端末 グループ 適用 れ
25070,266,及び 複数 リスト 登録 また つ ブラックリスト ホワイト リスト 複数
25071,266,アプリ 登録 候補 リスト 新規 登録 新規 ボタン 押し 新規
25072,266,ボタン 押す ダイアログ 現れ 候補 リスト 名前 入力 名前 リスト
25073,266,名前 入力 タイプ 右端 クリック これから 作成 アプリリスト ブラックリスト ホワイト
25074,266,リスト 選択 アプリリスト 禁止 ゲーム 株式 取引 アプリ アプリ 示唆
25075,266,名前 入力 類推 やすく なる でしょ う アプリ 登録 追加
25076,266,ボタン 押し バンドル 識別子 バンドル ID アプリ 識別子 文字 入力
25077,266,そうすると App ストア 文字 含む 識別子 一覧 表示 れ 登録
25078,266,たい アプリ 識別子 選び そうすると アプリ リスト 登録 れ 同様
25079,266,手順 アプリ 探し 登録 ブラックリスト 電話 設定 加え 無効 電話
25080,266,設定 禁止 ませ ん ホワイト リスト 電話 設定 加え なく
25081,266,電話 設定 利用 リスト 編集 削除 端末 端末 グループ 展開
25082,266,たい リスト 表示 れ 編集 アプリ 追加 削除 たい 編集
25083,266,押し また リスト 削除 削除 ボタン 押し リスト 削除 ませ
25084,266,ん まず 当該 リスト 選ん 移し 削除 Copyright © Translated
25085,266,by Penetrate Limits Co Ltd Tokyo © MobiControl v Manual
25086,266,WordPress 構築
25087,267,iOS シングルアプリモード MobiControl v ManualiOS シングルアプリモード 設定 iOS 端末 単一
25088,267,アプリ 起動 なく なる iOS 端末 特定 アプリ 専用 機
25089,267,キオスク 端末 飲食 店 料理 注文 端末 デジタルサイネージ 電子 看板
25090,267,使わ れ い 機能 適用 端末 おく 必要 構成 プロファイル
25091,267,メニュー 画面 表示 表示 方法 参照 シングルアプリモード 選択 シングルアプリモード 適用
25092,267,た 端末 起動 指定 た 単一 アプリ 自動的 起動 アプリ
25093,267,利用 なく 端末 ホーム ボタン 無効 シングルアプリモード 選択 現れ 利用
25094,267,禁止 機能 チェック 入れる 端末 操作 制限 加える 項目 説明
25095,267,タッチ タップ スワイプ ピンチ タッチ 動作 なく 端末 縦横 向き
25096,267,変える 端末 画面 縦長 横長 変更 なく 音量 ボタン 端末
25097,267,横 ある 音量 ボタン 使っ 音量 調整 ない リンガースイッチ 端末
25098,267,有 音 モード 無音 モード 変更 ない 構成 プロファイル 端末
25099,267,届い た 時点 有 音 無音 モード 爾後 継続 サイレント
25100,267,ウェーク ボタン HOME ボタン 無効 チェック いれる ボタン 画面 表示
25101,267,無 表示 切り替え られ なく オートロックオートロック 機能 停止 自動的 画面
25102,267,ロック なら ない 強制 適用 機能 チェック 入れる 当該 機能
25103,267,常に 適用 れ 端末 ユーザ 機能 オフ ませ ん 項目
25104,267,説明 Voice OverVoiceOver による 読み上げ 有効 端末 文字 読み上げ ズーム
25105,267,ズーム 機能 有効 本 指 ダブル タップ た 場所 ズーム
25106,267,色 反転 色 判別 困難 な 画面 色 色 反転
25107,267,Assistive TouchAssistive Touch 機能 有効 特定 画面 操作 タッチ できる
25108,267,選択 テキスト 読み上げ 選択 テキスト 読み上げ 機能 有効 ユーザ 選ん
25109,267,だ テキスト 端末 読み上げ モノラルオーディオモノラルオーディオ 機能 有効 音源 一つ ご
25110,267,留意 機能 ステレオオーディオファイル 適用 音質 低下 ユーザ 任意 機能 チェック
25111,267,入れる 端末 ユーザ により 機能 オン 機能 オフ 設定 変更
25112,267,項目 説明 Voice OverVoiceOver による 読み上げ 機能 オン 機能 オフ
25113,267,機能 オン 端末 文字 読み上げ ズーム ズーム 機能 機能 オン
25114,267,機能 オフ 機能 オン 本 指 ダブル タップ た 場所
25115,267,ズーム 色 反転 画面 色 色 反転 可能 不能 Assistive
25116,267,TouchAssistive Touch 機能 オン オフ 機能 オン 特定 画面 操作
25117,267,タッチ できる 構成 プロファイル 作成 終わる OK ボタン 押し 構成
25118,267,プロファイル 作成 終わる 対象 端末 グループ AD Active Directory グループ
25119,267,割り当て そして 当該 グループ 端末 配布 インストール 詳しく 参照 Copyright
25120,267,© Translated by Penetrate Limits Co Ltd Tokyo © MobiControl
25121,267,v Manual WordPress 構築 項目 説明 タッチ タップ スワイプ ピンチ
25122,267,タッチ 動作 なく 端末 縦横 向き 変える 端末 画面 縦長
25123,267,横長 変更 なく 音量 ボタン 端末 横 ある 音量 ボタン
25124,267,使っ 音量 調整 ない リンガースイッチ 端末 有 音 モード 無音
25125,267,モード 変更 ない 構成 プロファイル 端末 届い た 時点 有
25126,267,音 無音 モード 爾後 継続 サイレント ウェーク ボタン HOME ボタン
25127,267,無効 チェック いれる ボタン 画面 表示 無 表示 切り替え られ
25128,267,なく オートロックオートロック 機能 停止 自動的 画面 ロック なら ない 項目
25129,267,説明 Voice OverVoiceOver による 読み上げ 有効 端末 文字 読み上げ ズーム
25130,267,ズーム 機能 有効 本 指 ダブル タップ た 場所 ズーム
25131,267,色 反転 色 判別 困難 な 画面 色 色 反転
25132,267,Assistive TouchAssistive Touch 機能 有効 特定 画面 操作 タッチ できる
25133,267,選択 テキスト 読み上げ 選択 テキスト 読み上げ 機能 有効 ユーザ 選ん
25134,267,だ テキスト 端末 読み上げ モノラルオーディオモノラルオーディオ 機能 有効 音源 一つ ご
25135,267,留意 機能 ステレオオーディオファイル 適用 音質 低下 項目 説明 Voice OverVoiceOver
25136,267,による 読み上げ 機能 オン 機能 オフ 機能 オン 端末 文字
25137,267,読み上げ ズーム ズーム 機能 機能 オン 機能 オフ 機能 オン
25138,267,本 指 ダブル タップ た 場所 ズーム 色 反転 画面
25139,267,色 色 反転 可能 不能 Assistive TouchAssistive Touch 機能 オン
25140,267,オフ 機能 オン 特定 画面 操作 タッチ できる
25141,268,iOS シングルサインオン MobiControl v ManualiOS シングルサインオン 端末 インストール た アプリ
25142,268,アプリ 起動 パスワード 入力 要求 また Web ベースアプリ 最初 画面
25143,268,パスワード 要求 シングルサインオン 設定 おく ID パスワード 入力 すます 最初
25144,268,アプリ パスワード 入力 ログイン 成功 すれ ば アプリ 端末 自動的
25145,268,ID パスワード 送り 端末 ユーザ ログイン 構成 プロファイル メニュー 画面
25146,268,表示 表示 方法 参照 シングルサインオン 選択 シングルサインオン 選択 現れ シングルサインオンアカウント
25147,268,設定 シングルサインオン 設定 シングルサインオンアカウント 設定 必要 項目 説明 アカウント シングルサインオンアカウント
25148,268,プリンシパル 性 持つ Kerberos プリンシパル 範囲 レルム 関連 Kerboros レルム
25149,268,端末 ユーザ プリンシパル 端末 ユーザ 個別 入力 なく つ マクロ
25150,268,入力 すれ ば 結構 つ 共 登録 た 本人 認証
25151,268,Active Directory 使う 前提 い 登録 た プリンシパル Active Directory
25152,268,プリンシパル % EnrolledUserUpn % 登録 た ユーザ ドメイン Active Directory
25153,268,ドメイン % EnrolledUserDomain % 登録 た ユーザ 登録 た ユーザ
25154,268,% EnrolledUserUsername % 登録 た メールアドレス Active Directory メールアドレス %
25155,268,EnrolledUserEmail % アプリ 登録 シングルサインオン 対象 なる アプリ 登録 左下
25156,268,追加 ボタン 押し 現われ た アプリ 枠 登録 たい アプリ
25157,268,文字 入力 そうすると 文字 含む アプリ 候補 一覧 表示 れ
25158,268,候補 目的 アプリ 選ぶ 登録 アプリ 登録 一切 行わ ない
25159,268,アプリ に対し シングルサインオン 実行 URL 登録 シングルサインオン 対象 なる URL
25160,268,登録 追加 ボタン 押し URL 入力 枠 URL な 形式
25161,268,入力 URL 一切 登録 ない Web サイト に対し シングルサインオン 実行
25162,268,構成 プロファイル 作成 終わる OK ボタン 押し 構成 プロファイル 作成
25163,268,終わる 対象 端末 グループ AD Active Directory グループ 割り当て そして
25164,268,当該 グループ 端末 配布 インストール 詳しく 参照 Copyright © Translated
25165,268,by Penetrate Limits Co Ltd Tokyo © MobiControl v Manual
25166,268,WordPress 構築 項目 説明 アカウント シングルサインオンアカウント プリンシパル 性 持つ Kerberos
25167,268,プリンシパル 範囲 レルム 関連 Kerboros レルム
25168,269,ネットワーク 制限 MobiControl v Manual ネットワーク 制限 アプリ 使う 通信
25169,269,回線 種類 考え られ WiFi 携帯 電話 回線 海外 ローミング
25170,269,回線 伝送 パケット 量 多い アプリ c 利用 禁止 b
25171,269,c 禁止 パケット 定額 放題 料金 制度 一定 量 通常
25172,269,GB 越え た 伝送 量 実効 追加 料金 発生 構成
25173,269,メニュー 画面 表示 表示 方法 参照 ネットワーク 制限 選択 ダイアログ
25174,269,現れ 追加 ボタン 押し 対象 なる アプリ バンドル ID 入力
25175,269,App Store アプリ バンドル ID 知り たい ページ ご 参照
25176,269,ダイアログ アプリ 文字 入力 文字 含む アプリ 一覧 表示 れ
25177,269,各 アプリ 括弧 文字 バンドル ID データ 制限 右端 押す
25178,269,携帯 電話 回線 データ 禁止 ローミング 携帯 電話 回線 禁止
25179,269,二つ 選択肢 現われ 選択 既に 登録 済み バンドル ID もしくは
25180,269,使用 禁止 回線 ジャンル 変える 当該 アプリ バンドル ID 指定
25181,269,編集 ボタン 押し 使用 制限 解除 当該 アプリ バンドル ID
25182,269,指定 削除 ボタン 押し 個別 アプリ 使える 通信 回線 種類
25183,269,制限 構成 作成 まし た 構成 プロファイル 作成 終わる OK
25184,269,ボタン 押し 構成 プロファイル 作成 終わる 対象 端末 グループ AD
25185,269,Active Directory グループ 割り当て そして 当該 グループ 端末 配布 インストール
25186,269,詳しく 参照 Copyright © Translated by Penetrate Limits Co Ltd
25187,269,Tokyo © MobiControl v Manual WordPress 構築
25188,270,端末 ユーザ 本人 認証 MobiControl v ManualiOS 端末 ユーザ 本人
25189,270,認証 端末 画面 ロック 状態 サイレント 状態 解除 パス コード
25190,270,条件 設定 構成 プロファイル メニュー 画面 表示 表示 方法 参照
25191,270,ユーザ 認証 選択 パス コード 複雑 性 項目 説 明
25192,270,同じ 文字 連続 連 : 許可 パス コード 許可 設定
25193,270,パス コード PIN 最少 文字数 パス コード PIN 最短 文字数
25194,270,含め 複雑 な パス コード チェック 入れる 数字 なく アルファベット
25195,270,記号 パス コード 含む 強制 特殊 文字 英数字 文字 最小
25196,270,"数 ピリオド "" "" クェッション マーク "" ? "" カッコ"
25197,270,""" "" 特殊 文字 数 パス コード 有効 期間 履歴"
25198,270,履歴 タブ 押し 項目 説 明 パスワード 有効 期間 パスワード
25199,270,パス コード 有効 期間 日数 入力 最長 有効 期間 過ぎる
25200,270,端末 ユーザ 新しい パス コード 設定 強制 チェック 入れる 有効
25201,270,期間 無 期限 同じ パスワード 再 使用 できる 変更 回数
25202,270,過去 使っ た パスワード 保存 おく 入力 保存 いる パスワード
25203,270,再度 適用 しよ う 適用 拒否 保存 数 だ 過去
25204,270,パス コード 再 適用 可能 保存 数 だ パスワード 変更
25205,270,再 適用 可能 保存 数 最大 値 ロック 画面 時間
25206,270,不正 パス コード 入力 許容 回数 強制 タブ 選択 項目
25207,270,説 明 ユーザー 操作 なくなっ 画面 ロック 最長 時間 自動
25208,270,ロック 端末 操作 なく なっ 画面 ロック 状態 なる 時間
25209,270,分数 画面 ロック 状態 なる 画面 真っ暗 なる T 時間
25210,270,画面 ロック パス コード 入力 必要 なる 最長 時間 画面
25211,270,ロック 状態 パス コード 要求 画面 タップ 画面 再 表示
25212,270,時間 分数 T 時間 パスワード 入力 許容 回数 回数 超える
25213,270,端末 ワイプ 最大 ワイプ ない 不正 パスワード パス コード 入力
25214,270,端末 工場 出荷 状態 WIPE 不正 入力 許容 回数 指定
25215,270,入力 また 無 制限 だ 不正 入力 ワイプ れ ませ
25216,270,ん 構成 プロファイル 作成 終わる OK ボタン 押し 構成 プロファイル
25217,270,作成 終わる 対象 端末 グループ AD Active Directory グループ 割り当て
25218,270,そして 当該 グループ 端末 配布 インストール 詳しく 参照 Copyright ©
25219,270,Translated by Penetrate Limits Co Ltd Tokyo © MobiControl v
25220,270,Manual WordPress 構築 項目 説 明 同じ 文字 連続 連
25221,270,: 許可 パス コード 許可 設定 パス コード PIN 最少
25222,270,文字数 パス コード PIN 最短 文字数 含め 複雑 な パス
25223,270,コード チェック 入れる 数字 なく アルファベット 記号 パス コード 含む
25224,270,"強制 特殊 文字 英数字 文字 最小 数 ピリオド "" """
25225,270,"クェッション マーク "" ? "" カッコ "" "" 特殊 文字"
25226,270,数 項目 説 明 パスワード 有効 期間 パスワード パス コード
25227,270,有効 期間 日数 入力 最長 有効 期間 過ぎる 端末 ユーザ
25228,270,新しい パス コード 設定 強制 チェック 入れる 有効 期間 無
25229,270,期限 同じ パスワード 再 使用 できる 変更 回数 過去 使っ
25230,270,た パスワード 保存 おく 入力 保存 いる パスワード 再度 適用
25231,270,しよ う 適用 拒否 保存 数 だ 過去 パス コード
25232,270,再 適用 可能 保存 数 だ パスワード 変更 再 適用
25233,270,可能 保存 数 最大 値 項目 説 明 ユーザー 操作
25234,270,なくなっ 画面 ロック 最長 時間 自動 ロック 端末 操作 なく
25235,270,なっ 画面 ロック 状態 なる 時間 分数 画面 ロック 状態
25236,270,なる 画面 真っ暗 なる T 時間 画面 ロック パス コード
25237,270,入力 必要 なる 最長 時間 画面 ロック 状態 パス コード
25238,270,要求 画面 タップ 画面 再 表示 時間 分数 T 時間
25239,270,パスワード 入力 許容 回数 回数 超える 端末 ワイプ 最大 ワイプ
25240,270,ない 不正 パスワード パス コード 入力 端末 工場 出荷 状態
25241,270,WIPE 不正 入力 許容 回数 指定 入力 また 無 制限
25242,270,だ 不正 入力 ワイプ れ ませ ん 項目 説 明
25243,270,ユーザー 操作 なくなっ 画面 ロック 最長 時間 自動 ロック 端末
25244,270,操作 なく なっ 画面 ロック 状態 なる 時間 分数 画面
25245,270,ロック 状態 なる 画面 真っ暗 なる T 時間 画面 ロック
25246,270,パス コード 入力 必要 なる 最長 時間 画面 ロック 状態
25247,270,パス コード 要求 画面 タップ 画面 再 表示 時間 分数
25248,270,T 時間 パスワード 入力 許容 回数 回数 超える 端末 ワイプ
25249,270,最大 ワイプ ない 不正 パスワード パス コード 入力 端末 工場
25250,270,出荷 状態 WIPE 不正 入力 許容 回数 指定 入力 また
25251,270,無 制限 だ 不正 入力 ワイプ れ ませ ん
25252,271,端末 機能 制限 MobiControl v Manual 端末 機能 コンテンツ 制限
25253,271,端末 機能 利用 できる データ 種類 に関して 制限 加える 情報
25254,271,漏洩 防止 業務 時間 不適切 な 端末 利用 防止 目的
25255,271,プロファイル メニュー 画面 表示 表示 方法 参照 端末 機能 制限
25256,271,選択 現れ 端末 機能 制限 選択 ダイアログ 現れ 端末 機能
25257,271,タブ 選択 端末 機能 制限 制限 項目 説明 赤い 四角
25258,271,■ 始まる 項目 端末 監視 モード ない 制限 ませ ん
25259,271,端末 ユーザ 機能 設定 変更 しよ う ませ ん 監視
25260,271,モード 必要 ない 機能 端末 ユーザ により 一時 設定 変更
25261,271,但し MobiControl サーバ 定期 な チェックイン 設定 た 構成 サーバ
25262,271,端末 送ら れ 端末 設定 内容 設定 た 通り 戻り
25263,271,監視 モード 参照 端末 機能 制限 カメラ 機能 停止 カメラ
25264,271,撮影 不能 監視 モード iOS 必要 FaceTime 利用 禁止 FaceTime
25265,271,利用 不能 監視 モード iOS 必要 スクリーンキャプチャ 禁止 スクリーンキャプチャ 不能
25266,271,フォト ストリーム 利用 せ ない 写真 撮影 写真 iCloud 自動
25267,271,アップ ロード 禁止 共用 フォト ストリーム 無効 撮影 た 写真
25268,271,友達 同士 閲覧 禁止 ロック Passbook 通報 非 表示 Apple
25269,271,Music 禁止 Apple Music サービス 利用 禁止 Apple Music Radio
25270,271,禁止 Apple Music 開き Radio タップ ラジオ 聞け 禁止 iMessage
25271,271,利用 禁止 音声 による 電話 ダイヤル 禁止 電話 番号 音声
25272,271,入力 発 禁止 SIRI 停止 ロック SIRI 停止 SIRI ユーザ
25273,271,生成 た コンテンツ 表示 SIRI 悪口 誹謗 フィルタ 適用 iBookstore
25274,271,利用 停止 iBookstore Apple 電子 書籍 サービス 電子 書籍 ダウンロード
25275,271,閲覧 できる 禁止 Erotica コンテンツ 禁止 Erotica 電子 書籍 性愛
25276,271,テーマ た コンテンツ 閲覧 禁止 アプリ インストール 禁止 ホーム 画面
25277,271,App Store アイコ ン 消去 監視 モード iOS 必要 App
25278,271,Store アプリ インストール 禁止 禁止 エンタープライズアプリ インストール アプリ 自動 ダウンロード
25279,271,禁止 アプリ バックグラウンド ダウンロード 禁止 新しい エンタープライズアプリ 作成 信頼 禁止
25280,271,エンタープライズアプリ 使用 禁止 App Store アプリ インストール アプリ 購入 禁止
25281,271,既に インストール 済み アプリ 使用 継続 AirDrop 停止 近く いる
25282,271,友達 写真 ビデオ 連絡 無線 送受信 できる 機能 停止 iOS
25283,271,必要 AirPrint 無効 AirPrint 証明 書 キー チェーン 保存 無効
25284,271,AirPrint TLS 要求 AirPrint iBeacon 検出 無効 ロック 画面 コントロール
25285,271,センター 非 表示 ロック 画面 通知 センター 非 表示 ロック
25286,271,画面 ビュー 非 表示 アプリ 削除 禁止 端末 ユーザ による
25287,271,アプリ アンインストール 禁止 System app 削除 無効 システムアプリ 削除 禁止
25288,271,Exchange アカウント 変更 禁止 Exchange アカウント メールアドレス パスワード 変更 禁止
25289,271,携帯 電話 回線 パケット 使用 量 変更 禁止 設定 >「
25290,271,モバイル データ通信 対象 アプリ 変更 禁止 対象 外す 当該 アプリ
25291,271,通信 WiFi なる ホストペアリング 許可 パソコン ペア リング 許可 チェック
25292,271,外す iTunes 使っ パソコン iOS 端末 データ 移動 不能 なる
25293,271,データ 共有 管理 対象 管理 対象 変更 無効 管理 対象
25294,271,アプリ 傘下 共用 データ 非 管理 対象 アプリ 共用 禁止
25295,271,例えば 管理 対象 アプリ データ 開く 方法 開く タップ アプリメニュー
25296,271,非 監視 対象 アプリ 名前 表示 せ ない 管理 非
25297,271,管理 連絡 書き込み 無効 管理 対象 アプリ 連絡 非 管理
25298,271,対象 アプリ 連絡 アカウント 書き込む 禁止 例えば 管理 対象 アプリ
25299,271,: Outlook Mail 連絡 非 管理 対象 アプリ : iOS
25300,271,デフォルト 連絡 同期 禁止 iOS 必要 非 管理 管理 連絡
25301,271,読み取る 禁止 非 管理 対象 アプリ 管理 対象 アプリ 連絡
25302,271,アカウント 連絡 読み取る 禁止 データ 共有 管理 対象 管理 対象
25303,271,変更 無効 非 管理 対象 アプリ 傘下 共用 データ 管理
25304,271,対象 アプリ 共用 禁止 例えば 非 管理 対象 アプリ データ
25305,271,開く 方法 開く タップ アプリメニュー 監視 対象 アプリ 名前 表示
25306,271,せ ない OTA Over air PKI 更新 無効 リモート PKI
25307,271,公開 鍵 基盤 更新 禁止 追跡 型 広告 制限 追跡
25308,271,型 広告 異なる Web 画面 同じ ジャンル 広告 表示 広告
25309,271,方式 コンテンツ 設定 消去 禁止 端末 コンテンツ 消去 設定 変更
25310,271,許可 ない 必要 iTunes ストア 購入 iTunes パスワード 要求 iCloud
25311,271,Keychain Sync 禁止 端末 iCloud アカウント 間 ログイン 情報 同期
25312,271,停止 監視 モード iOS 必要 管理 対象 アプリ iCloud データ
25313,271,保存 禁止 iCloud ドキュメント 同期 禁止 監視 モード iOS 必要
25314,271,端末 データ iCloud バックアップ せ ない 監視 モード iOS 必要
25315,271,iCloud フォト ライブラリ 禁止 ローミング サーバ ファイル 自動 同期 禁止
25316,271,海外 ローミング 状態 社内 メール システム 自動 同期 無効 海外
25317,271,盗聴 機関 による 傍受 防ぐ バックアップ 暗号 強制 iTunes バックアップ
25318,271,暗号 れ た データ バックアップ 常に 選択 れ 信頼 ない
25319,271,TLS 証明 書 自動的 拒否 信頼 ない TLS 証明 書
25320,271,持つ サイト 接続 拒否 対話 方式 構成 プロファイル インストール ない
25321,271,Apple Configurator 作成 た 構成 プロファイル 端末 手動 インストール せ
25322,271,ない 診断 結果 利用 記録 Apple 提出 停止 診断 および
25323,271,使用 データ 設定 変更 禁止 診断 結果 利用 記録 Apple
25324,271,送信 オプション 選択 変更 禁止 タッチ ID 無効 指紋 照合
25325,271,による ロック 解除 ない パス コード 変更 禁止 タッチ ID
25326,271,指紋 変更 禁止 Apple Watch ペア リング 禁止 Apple Watch
25327,271,端末 間 ペア リング 禁止 iOS 必要 Apple Watch 手首
25328,271,検出 強制 Apple Watch 手首 検出 強制 iOS AirDrop 管理
